gen,evals,sigma,success_rate,c1,cmu,lambda,min_var,max_var,niche
265,2363,11740.199559804563,0.125,0.3417397391420102,0.02311024531949102,8,1e-12,1.2931898659832204e-12,2
266,2371,11255.811765763321,0.5,0.3417397391420102,0.02311024531949102,8,1e-12,1.4386855607512138e-12,2
267,2379,10829.10965962913,0.25,0.3417397391420102,0.02311024531949102,8,1e-12,1.7773050345846268e-12,2
268,2387,10690.3926216661,0.5,0.3417397391420102,0.02311024531949102,8,1e-12,1.6798967999044133e-12,2
269,2395,9817.600091702885,0.0,0.3075657652278092,0.025421269851440123,8,1e-12,1.8647757337652747e-12,2
270,2403,9110.32374796752,0.25,0.3075657652278092,0.025421269851440123,8,1e-12,1.9434310167938854e-12,2
271,2411,8886.169824976645,0.375,0.3075657652278092,0.025421269851440123,8,1e-12,1.8829417688560573e-12,2
272,2419,8759.635026868202,0.25,0.3075657652278092,0.025421269851440123,8,1e-12,1.8719686829106834e-12,2
273,2427,8788.234486704667,0.5,0.3075657652278092,0.025421269851440123,8,1e-12,1.8777535583514564e-12,2
274,2435,9073.613070609556,0.5,0.3075657652278092,0.025421269851440123,8,1e-12,1.6678181396002825e-12,2
275,2443,9180.639689713315,0.5,0.3075657652278092,0.025421269851440123,8,1e-12,1.546501643997599e-12,2
276,2451,9354.735756288437,0.25,0.3075657652278092,0.025421269851440123,8,1e-12,1.4739816140750487e-12,2
277,2459,9006.487362483813,0.25,0.3075657652278092,0.025421269851440123,8,1e-12,2.0487639996968918e-12,2
278,2467,8589.711400665621,0.375,0.3075657652278092,0.025421269851440123,8,1e-12,2.204781664142283e-12,2
279,2475,8471.729362018104,0.5,0.3075657652278092,0.025421269851440123,8,1e-12,2.0092466181360955e-12,2
280,2483,8435.573365488459,0.375,0.3075657652278092,0.025421269851440123,8,1e-12,1.6226652806183386e-12,2
281,2491,8505.561985223314,0.375,0.3075657652278092,0.025421269851440123,8,1e-12,1.3100287478279294e-12,2
282,2499,8563.778435062619,0.125,0.2768091887050283,0.027963396836584137,8,1e-12,1.1924908026661683e-12,2
283,2507,8669.581057722326,0.375,0.2768091887050283,0.027963396836584137,8,1e-12,1.2286065119822907e-12,2
284,2515,9237.225932849473,0.375,0.2768091887050283,0.027963396836584137,8,1e-12,1.7086171347940131e-12,2
285,2523,9790.347659082587,0.25,0.2768091887050283,0.027963396836584137,8,1e-12,1.6116165406576366e-12,2
286,2531,10191.43704919873,0.125,0.24912826983452546,0.030759736520242553,8,1e-12,1.5090535339813855e-12,2
287,2539,10275.224277854719,0.375,0.24912826983452546,0.030759736520242553,8,1e-12,1.36762955893028e-12,2
288,2547,10622.064978008993,0.25,0.24912826983452546,0.030759736520242553,8,1e-12,1.2585715774328291e-12,2
289,2555,11537.638827991464,0.625,0.274041096817978,0.0276837628682183,8,1e-12,1.2102253860166183e-12,2
290,2563,12416.75124482713,0.125,0.2466369871361802,0.030452139155040133,8,1e-12,1.3130799517413152e-12,2
291,2571,12718.879833728304,0.25,0.2466369871361802,0.030452139155040133,8,1e-12,1.1746560408484502e-12,2
292,2579,12836.1854254048,0.25,0.2466369871361802,0.030452139155040133,8,1e-12,1.4865053543910657e-12,2
293,2587,13331.294916153996,0.375,0.2466369871361802,0.030452139155040133,8,1e-12,1.2653823566397852e-12,2
294,2595,14433.73870851851,0.375,0.2466369871361802,0.030452139155040133,8,1e-12,1.3007692399535551e-12,2
295,2603,16147.156285993025,0.75,0.2713006858497983,0.02740692523953612,8,1e-12,1.2279399294373396e-12,2
296,2611,17402.163578784373,0.0,0.24417061726481845,0.030147617763489735,8,1e-12,1.2031668251225914e-12,2
297,2619,17147.473412822506,0.0,0.21975355553833661,0.033162379539838714,8,1e-12,1.072699373892743e-12,2
298,2627,17187.449838882043,0.25,0.21975355553833661,0.033162379539838714,8,1e-12,1e-12,2
299,2635,17106.75167860293,0.25,0.21975355553833661,0.033162379539838714,8,1e-12,1e-12,2
300,2643,18096.31687652394,0.125,0.19777819998450297,0.03647861749382259,8,1e-12,1.1872514920801197e-12,2
301,2651,18387.806216952802,0.25,0.19777819998450297,0.03647861749382259,8,1e-12,1.0172274989150806e-12,2
302,2659,17869.245497748707,0.0,0.17800037998605267,0.04012647924320485,8,1e-12,1e-12,2
303,2667,17458.121090733108,0.125,0.1602003419874474,0.04413912716752534,8,1e-12,1e-12,2
304,2675,17255.924876592366,0.375,0.1602003419874474,0.04413912716752534,8,1e-12,1.16055547948537e-12,2
305,2683,17362.460760418522,0.125,0.14418030778870267,0.04855303988427788,8,1e-12,1.0101246386811475e-12,2
306,2691,17557.401752153568,0.125,0.1297622770098324,0.05340834387270567,8,1e-12,1e-12,2
307,2699,18638.181595577644,0.0,0.11678604930884916,0.05874917825997624,8,1e-12,1.0636807614904994e-12,2
308,2707,19780.62058400604,0.375,0.11678604930884916,0.05874917825997624,8,1e-12,1e-12,2
309,2715,21270.575785455825,0.5,0.11678604930884916,0.05874917825997624,8,1e-12,1.0055796144576374e-12,2
310,2723,22211.421540355106,0.25,0.11678604930884916,0.05874917825997624,8,1e-12,1e-12,2
311,2731,22063.68826208612,0.0,0.10510744437796424,0.06462409608597387,8,1e-12,1e-12,2
312,2739,21527.790865689036,0.125,0.09459669994016781,0.07108650569457127,8,1e-12,1e-12,2
313,2747,21482.110290560246,0.25,0.09459669994016781,0.07108650569457127,8,1e-12,1e-12,2
314,2755,21948.316405642097,0.125,0.08513702994615104,0.0781951562640284,8,1e-12,1.0218775427433106e-12,2
315,2763,20050.98451654785,0.0,0.07662332695153594,0.08601467189043124,8,1e-12,1.0424063552390133e-12,2
316,2771,18452.843750714463,0.125,0.06896099425638234,0.09461613907947437,8,1e-12,1.0844989673006748e-12,2
317,2779,17345.072370505746,0.25,0.06896099425638234,0.09461613907947437,8,1e-12,1.3396433821372272e-12,2
318,2786,17459.15000143137,0.7142857142857143,0.016959786842925047,0.01,7,1e-12,1.363606598717925e-12,2
319,2793,18391.06969430409,0.14285714285714285,0.015263808158632543,0.011000000000000001,7,1e-12,1.3481344038870016e-12,2
320,2800,18825.161790290203,0.2857142857142857,0.015263808158632543,0.011000000000000001,7,1e-12,1.3395830330803756e-12,2
321,2807,18648.411529184537,0.0,0.013737427342769289,0.012100000000000001,7,1e-12,1.3205696383258002e-12,2
322,2814,17939.572401915168,0.0,0.01236368460849236,0.013310000000000002,7,1e-12,1.2854847151889194e-12,2
323,2821,17472.019829717134,0.14285714285714285,0.011127316147643125,0.014641000000000003,7,1e-12,1.2400749127718728e-12,2
324,2828,16882.76380834981,0.14285714285714285,0.010014584532878812,0.016105100000000004,7,1e-12,1.2035408183496753e-12,2
325,2835,17466.914832393883,0.14285714285714285,0.01,0.017715610000000007,7,1e-12,1.1964707223935422e-12,2
326,2842,17603.32331938146,0.14285714285714285,0.01,0.019487171000000008,7,1e-12,1.1585020246908297e-12,2
327,2849,17494.319544433074,0.5714285714285714,0.011000000000000001,0.017538453900000008,7,1e-12,1.1303511749251737e-12,2
328,2856,16993.50679253798,0.14285714285714285,0.01,0.01929229929000001,7,1e-12,1.0968763090326103e-12,2
329,2863,16869.908235782303,0.2857142857142857,0.01,0.01929229929000001,7,1e-12,1.0795223711760094e-12,2
330,2870,17003.172561595653,0.0,0.01,0.021221529219000012,7,1e-12,1.058530421521612e-12,2
331,2877,18272.32103660828,0.5714285714285714,0.011000000000000001,0.019099376297100013,7,1e-12,1.010858578586159e-12,2
332,2884,19391.87333124856,0.42857142857142855,0.011000000000000001,0.019099376297100013,7,1e-12,1.001627577431107e-12,2
333,2891,20102.41787260503,0.14285714285714285,0.01,0.021009313926810016,7,1e-12,1e-12,2
334,2898,21231.561749477645,0.14285714285714285,0.01,0.02311024531949102,7,1e-12,1e-12,2
335,2905,22421.787580982505,0.14285714285714285,0.01,0.025421269851440123,7,1e-12,1e-12,2
336,2912,23288.490210775366,0.7142857142857143,0.011000000000000001,0.022879142866296113,7,1e-12,1e-12,2
337,2919,23588.88067621489,0.14285714285714285,0.01,0.025167057152925727,7,1e-12,1e-12,2
338,2926,23322.180274975635,0.0,0.01,0.027683762868218303,7,1e-12,1.0900567181978564e-12,2
339,2933,22910.017476248406,0.14285714285714285,0.01,0.030452139155040137,7,1e-12,1.0520531077995271e-12,2
340,2940,21913.306615554367,0.7142857142857143,0.011000000000000001,0.027406925239536122,7,1e-12,1.0197200961347695e-12,2
341,2947,20278.334002739,0.14285714285714285,0.01,0.030147617763489738,7,1e-12,1e-12,2
342,2954,19776.126905896002,0.14285714285714285,0.01,0.033162379539838714,7,1e-12,1e-12,2
343,2961,19672.30761862874,0.14285714285714285,0.01,0.03647861749382259,7,1e-12,1e-12,2
344,2968,19869.354102078098,0.0,0.01,0.04012647924320485,7,1e-12,1.0270453868397898e-12,2
345,2975,20123.844437327672,0.2857142857142857,0.01,0.04012647924320485,7,1e-12,1.0640510639594735e-12,2
346,2982,20249.797070757508,0.7142857142857143,0.011000000000000001,0.03611383131888437,7,1e-12,1.0522014118038014e-12,2
347,2989,20958.654130523268,0.14285714285714285,0.01,0.03972521445077281,7,1e-12,1.2332711523819767e-12,2
348,2996,21194.39857987686,0.2857142857142857,0.01,0.03972521445077281,7,1e-12,1.1449057661466275e-12,2
349,3003,21034.950486824433,0.5714285714285714,0.011000000000000001,0.03575269300569553,7,1e-12,1.0970896939801965e-12,2
350,3010,22140.827562613773,0.42857142857142855,0.011000000000000001,0.03575269300569553,7,1e-12,1.1609084975766495e-12,2
351,3017,22636.06728922328,0.14285714285714285,0.01,0.039327962306265084,7,1e-12,1.1586834696742968e-12,2
352,3024,21932.772392799037,0.42857142857142855,0.01,0.039327962306265084,7,1e-12,1.066858738519907e-12,2
353,3031,22038.200767158574,0.7142857142857143,0.011000000000000001,0.03539516607563858,7,1e-12,1.046404256038491e-12,2
354,3038,21330.85617496361,0.5714285714285714,0.012100000000000001,0.03185564946807472,7,1e-12,1.132373941860711e-12,2
355,3045,19949.64988968559,0.2857142857142857,0.012100000000000001,0.03185564946807472,7,1e-12,1.0846651463305386e-12,2
356,3052,18975.8275083652,0.0,0.010890000000000002,0.03504121441488219,7,1e-12,1e-12,2
357,3059,18255.573827512664,0.2857142857142857,0.010890000000000002,0.03504121441488219,7,1e-12,1e-12,2
358,3066,18119.830183563987,0.5714285714285714,0.011979000000000004,0.03153709297339397,7,1e-12,1e-12,2
359,3073,17629.783291158743,0.14285714285714285,0.010781100000000004,0.03469080227073337,7,1e-12,1e-12,2
360,3080,16918.96221671522,0.0,0.01,0.03815988249780671,7,1e-12,1e-12,2
361,3087,16776.930191485593,0.0,0.01,0.041975870747587386,7,1e-12,1.0239655457611117e-12,2
362,3094,15967.491988624868,0.14285714285714285,0.01,0.04617345782234613,7,1e-12,1e-12,2
363,3101,15711.03732795747,0.14285714285714285,0.01,0.05079080360458075,7,1e-12,1e-12,2
364,3108,15583.108419689406,0.42857142857142855,0.01,0.05079080360458075,7,1e-12,1e-12,2
365,3115,15155.61820560852,0.0,0.01,0.05586988396503883,7,1e-12,1.0115612832354864e-12,2
366,3122,13816.241999730757,0.14285714285714285,0.01,0.061456872361542715,7,1e-12,1e-12,2
367,3129,12738.671422692594,0.5714285714285714,0.011000000000000001,0.05531118512538844,7,1e-12,1e-12,2
368,3136,12701.011452728153,0.42857142857142855,0.011000000000000001,0.05531118512538844,7,1e-12,1e-12,2
369,3143,13605.227205339908,0.5714285714285714,0.012100000000000001,0.049780066612849595,7,1e-12,1.0219260181952211e-12,2
370,3150,13416.636130192268,0.0,0.010890000000000002,0.05475807327413456,7,1e-12,1e-12,2
371,3157,13128.142487798154,0.14285714285714285,0.01,0.06023388060154802,7,1e-12,1.0325333594011271e-12,2
372,3164,13366.362052749968,0.0,0.01,0.06625726866170283,7,1e-12,1.0192167597418631e-12,2
373,3171,13436.731018502585,0.0,0.01,0.07288299552787311,7,1e-12,1e-12,2
374,3178,13830.735352427559,0.14285714285714285,0.01,0.08017129508066043,7,1e-12,1e-12,2
375,3185,13813.283810742452,0.14285714285714285,0.01,0.08818842458872647,7,1e-12,1e-12,2
376,3192,14242.54299565474,0.42857142857142855,0.01,0.08818842458872647,7,1e-12,1.105152466044047e-12,2
377,3199,15142.182047196811,0.5714285714285714,0.011000000000000001,0.07936958212985383,7,1e-12,1.0312475335559583e-12,2
378,3206,15959.986801572493,0.42857142857142855,0.011000000000000001,0.07936958212985383,7,1e-12,1e-12,2
379,3213,16515.32463821923,0.0,0.01,0.08730654034283922,7,1e-12,1e-12,2
380,3220,16232.75169400536,0.14285714285714285,0.01,0.09603719437712314,7,1e-12,1e-12,2
381,3227,16110.368883950025,0.0,0.01,0.10564091381483547,7,1e-12,1.166578650301478e-12,2
382,3234,16708.62739124321,0.42857142857142855,0.01,0.10564091381483547,7,1e-12,1.1234350475002671e-12,2
383,3241,17643.995813219142,0.2857142857142857,0.01,0.10564091381483547,7,1e-12,1.037235023774015e-12,2
384,3248,19640.141205101063,0.0,0.01,0.11620500519631902,7,1e-12,1.0616529151498122e-12,2
385,3255,20686.891154972192,0.0,0.01,0.12782550571595092,7,1e-12,1.0221054775395133e-12,2
386,3262,21855.87684870534,0.0,0.01,0.14060805628754602,7,1e-12,1.2032346719536996e-12,2
387,3269,21695.58179788541,0.14285714285714285,0.01,0.15466886191630064,7,1e-12,1e-12,2
388,3276,21730.227326540316,0.0,0.01,0.17013574810793072,7,1e-12,1e-12,2
389,3283,21495.42795798823,0.0,0.01,0.1871493229187238,7,1e-12,1e-12,2
390,3290,20735.623044522647,0.0,0.01,0.2058642552105962,7,1e-12,1.0219768632120723e-12,2
391,3297,20920.00419988896,0.2857142857142857,0.01,0.2058642552105962,7,1e-12,1.0888919207925366e-12,2
392,3304,20160.123825900122,0.2857142857142857,0.01,0.2058642552105962,7,1e-12,1e-12,2
393,3311,19394.54240013737,0.42857142857142855,0.01,0.2058642552105962,7,1e-12,1.0339272799096502e-12,2
394,3318,18493.690037271666,0.42857142857142855,0.01,0.2058642552105962,7,1e-12,1.300893701952157e-12,2
395,3325,17471.359491566847,0.0,0.01,0.22645068073165583,7,1e-12,1e-12,2
396,3332,16616.818397167837,0.14285714285714285,0.01,0.24909574880482144,7,1e-12,1e-12,2
397,3339,16726.107331846462,0.42857142857142855,0.01,0.24909574880482144,7,1e-12,1e-12,2
398,3346,16395.160429614625,0.5714285714285714,0.011000000000000001,0.2241861739243393,7,1e-12,1e-12,2
399,3353,16463.52016179097,0.14285714285714285,0.01,0.24660479131677324,7,1e-12,1.4065954442112498e-12,2
400,3360,15838.027762371506,0.0,0.01,0.27126527044845056,7,1e-12,1.579633345851754e-12,2
401,3367,15111.028539691752,0.14285714285714285,0.01,0.29839179749329564,7,1e-12,1e-12,2
402,3374,15304.862744908574,0.14285714285714285,0.01,0.32823097724262523,7,1e-12,1.3426275948312058e-12,2
403,3381,15214.446078817298,0.14285714285714285,0.01,0.3610540749668878,7,1e-12,1e-12,2
404,3388,15581.067436841658,0.5714285714285714,0.011000000000000001,0.324948667470199,7,1e-12,1.065757528369143e-12,2
405,3395,16066.220247376083,0.5714285714285714,0.012100000000000001,0.2924538007231791,7,1e-12,1.0953221224289525e-12,2
406,3402,16729.2271831984,0.14285714285714285,0.010890000000000002,0.32169918079549703,7,1e-12,1.2134033543117795e-12,2
407,3409,16934.429114736202,0.14285714285714285,0.01,0.35386909887504675,7,1e-12,1e-12,2
408,3416,16922.54561573736,0.7142857142857143,0.011000000000000001,0.3184821889875421,7,1e-12,1e-12,2
409,3423,17045.616485724237,0.14285714285714285,0.01,0.3503304078862963,7,1e-12,1.2549477531939499e-12,2
410,3430,17886.989289979658,0.0,0.01,0.385363448674926,7,1e-12,1.3062313168735456e-12,2
411,3437,18853.249344075142,0.42857142857142855,0.01,0.385363448674926,7,1e-12,1e-12,2
412,3444,19606.2952353758,0.2857142857142857,0.01,0.385363448674926,7,1e-12,1.2585810339948448e-12,2
413,3451,19799.39275354024,0.0,0.01,0.42389979354241863,7,1e-12,1.049990493763975e-12,2
414,3458,19090.956607573247,0.0,0.01,0.4662897728966605,7,1e-12,1.1185263323486233e-12,2
415,3465,19503.825759911328,0.42857142857142855,0.01,0.4662897728966605,7,1e-12,1.5570500944447216e-12,2
416,3472,18623.231659641235,0.14285714285714285,0.01,0.5129187501863266,7,1e-12,1e-12,2
417,3479,18172.959245639064,0.2857142857142857,0.01,0.5129187501863266,7,1e-12,1e-12,2
418,3486,18040.307994500898,0.0,0.01,0.5642106252049593,7,1e-12,1.2960856015415452e-12,2
419,3493,18117.654155359884,0.2857142857142857,0.01,0.5642106252049593,7,1e-12,1e-12,2
420,3500,18601.077967730238,0.14285714285714285,0.01,0.6206316877254553,7,1e-12,1.1134260174113562e-12,2
421,3507,19536.594675144326,0.14285714285714285,0.01,0.6826948564980009,7,1e-12,1e-12,2
422,3514,19738.03353213104,0.2857142857142857,0.01,0.6826948564980009,7,1e-12,1e-12,2
423,3521,20048.66878990638,0.14285714285714285,0.01,0.7509643421478011,7,1e-12,1e-12,2
424,3528,18935.627083452157,0.0,0.01,0.8260607763625812,7,1e-12,1.2669431697852907e-12,2
425,3535,18361.87181130964,0.0,0.01,0.9,7,1e-12,1e-12,2
426,3542,18239.14551534508,0.5714285714285714,0.011000000000000001,0.81,7,1e-12,2.7419280223851042e-12,2
427,3549,18729.112541582155,0.0,0.01,0.8910000000000001,7,1e-12,1.2643219808043174e-12,2
428,3556,18893.47625078574,0.14285714285714285,0.01,0.9,7,1e-12,1e-12,2
429,3563,19121.834117698167,0.0,0.01,0.9,7,1e-12,1e-12,2
430,3570,19923.12462747067,0.42857142857142855,0.01,0.9,7,1e-12,1e-12,2
431,3577,21453.401221983717,0.14285714285714285,0.01,0.9,7,1e-12,3.0371445243283426e-12,2
432,3584,22052.270827513963,0.14285714285714285,0.01,0.9,7,1e-12,2.332722872621305e-12,2
433,3591,22640.2259779782,0.0,0.01,0.9,7,1e-12,3.3741408183513574e-12,2
434,3598,24512.08259509822,0.2857142857142857,0.01,0.9,7,1e-12,2.7983173289344763e-12,2
435,3605,25653.58978682501,0.42857142857142855,0.01,0.9,7,1e-12,1e-12,2
436,3612,27236.99238331984,0.42857142857142855,0.01,0.9,7,1e-12,1.95436020371588e-12,2
437,3619,28427.27358951591,0.0,0.01,0.9,7,1e-12,2.2104261868878214e-12,2
438,3626,27101.107600745458,0.14285714285714285,0.01,0.9,7,1e-12,1e-12,2
439,3633,26860.781330058293,0.42857142857142855,0.01,0.9,7,1e-12,1e-12,2
440,3640,27666.283969134904,0.42857142857142855,0.01,0.9,7,1e-12,1.0610910830906086e-12,2
441,3647,27607.327785097194,0.14285714285714285,0.01,0.9,7,1e-12,1e-12,2
442,3654,27571.78592515694,0.5714285714285714,0.011000000000000001,0.81,7,1e-12,2.812707296979564e-12,2
443,3661,29139.299017731708,0.14285714285714285,0.01,0.8910000000000001,7,1e-12,1.5410460955792194e-11,2
444,3668,29900.192153291657,0.14285714285714285,0.01,0.9,7,1e-12,3.3204781588957093e-12,2
445,3675,29443.376500246937,0.0,0.01,0.9,7,1e-12,1e-12,2
446,3682,28556.09821206231,0.0,0.01,0.9,7,1e-12,1e-12,2
447,3689,27046.29431559461,0.0,0.01,0.9,7,1e-12,2.700288620803589e-12,2
448,3696,24563.307347196398,0.0,0.01,0.9,7,1e-12,2.536129978035835e-12,2
449,3703,22119.76522073642,0.0,0.01,0.9,7,1e-12,1e-12,2
450,3710,21110.91968847066,0.5714285714285714,0.011000000000000001,0.81,7,1e-12,1.6463149846130324e-12,2
451,3717,20620.11406033165,0.14285714285714285,0.01,0.8910000000000001,7,1e-12,2.8808076869455773e-12,2
452,3724,20044.21630142455,0.0,0.01,0.9,7,1e-12,1e-12,2
453,3731,18620.41025393604,0.0,0.01,0.9,7,1e-12,1.4430037947671876e-12,2
454,3738,17828.026681904004,0.0,0.01,0.9,7,1e-12,1e-12,2
455,3745,17286.825755467074,0.14285714285714285,0.01,0.9,7,1e-12,1.2597084556741276e-12,2
456,3752,16914.73687702566,0.5714285714285714,0.011000000000000001,0.81,7,1e-12,1.2645807021801272e-12,2
457,3759,17212.40365349334,0.14285714285714285,0.01,0.8910000000000001,7,1e-12,1.0634368044604401e-12,2
458,3766,16128.85891208825,0.14285714285714285,0.01,0.9,7,1e-12,1e-12,2
459,3773,15593.891964290864,0.14285714285714285,0.01,0.9,7,1e-12,1e-12,2
460,3780,15537.05217155068,0.14285714285714285,0.01,0.9,7,1e-12,1e-12,2
461,3787,15176.67022853088,0.0,0.01,0.9,7,1e-12,1.1337194108968709e-12,2
462,3794,14609.917282069275,0.0,0.01,0.9,7,1e-12,1e-12,2
463,3801,14504.74509324853,0.2857142857142857,0.01,0.9,7,1e-12,1.7511460397336068e-12,2
464,3808,14293.278305116854,0.14285714285714285,0.01,0.9,7,1e-12,1e-12,2
465,3815,13833.241260669804,0.2857142857142857,0.01,0.9,7,1e-12,1e-12,2
466,3822,14137.476675070498,0.5714285714285714,0.011000000000000001,0.81,7,1e-12,1e-12,2
467,3829,14413.812921819563,0.2857142857142857,0.011000000000000001,0.81,7,1e-12,1e-12,2
468,3836,14202.120447540343,0.2857142857142857,0.011000000000000001,0.81,7,1e-12,1e-12,2
469,3843,14178.31432313242,0.0,0.01,0.8910000000000001,7,1e-12,1.4588152666769337e-12,2
470,3850,14767.762213410666,0.0,0.01,0.9,7,1e-12,1e-12,2
471,3857,14826.7147726633,0.0,0.01,0.9,7,1e-12,1e-12,2
472,3864,15167.03916996101,0.14285714285714285,0.01,0.9,7,1e-12,2.1536424122447177e-12,2
473,3871,15318.485458743418,0.0,0.01,0.9,7,1e-12,1e-12,2
474,3878,14888.869887869541,0.0,0.01,0.9,7,1e-12,1.0417981907215517e-12,2
475,3885,14903.02319846902,0.0,0.01,0.9,7,1e-12,1e-12,2
476,3892,14964.01161972414,0.7142857142857143,0.011000000000000001,0.81,7,1e-12,1e-12,2
477,3898,14339.126697248932,0.0,0.013876189235120493,0.007857575644916806,6,1e-12,1.0022697682255752e-12,2
478,3904,13834.124315939445,0.0,0.012488570311608445,0.008643333209408487,6,1e-12,1.0058268506081118e-12,2
479,3910,13384.96247202738,0.6666666666666666,0.01373742734276929,0.01,6,1e-12,1.0012373554561992e-12,2
480,3916,13164.193660106579,0.16666666666666666,0.012363684608492362,0.011000000000000001,6,1e-12,1.0157467538381604e-12,2
481,3922,12713.172954262884,0.5,0.012363684608492362,0.011000000000000001,6,1e-12,1.001261837365361e-12,2
482,3928,12182.167374590219,0.16666666666666666,0.011127316147643127,0.012100000000000001,6,1e-12,1e-12,2
483,3934,12124.840520482525,0.3333333333333333,0.011127316147643127,0.012100000000000001,6,1e-12,1.00588878194259e-12,2
484,3940,12335.862914029829,0.0,0.010014584532878814,0.013310000000000002,6,1e-12,1e-12,2
485,3946,12271.378139865652,0.16666666666666666,0.01,0.014641000000000003,6,1e-12,1e-12,2
486,3952,12566.711647811328,0.0,0.01,0.016105100000000004,6,1e-12,1.0079812004564076e-12,2
487,3958,12856.823794563947,0.0,0.01,0.017715610000000007,6,1e-12,1.0375063237425409e-12,2
488,3964,12921.830264208676,0.5,0.01,0.017715610000000007,6,1e-12,1.0266121639467127e-12,2
489,3970,12789.008918196629,0.0,0.01,0.019487171000000008,6,1e-12,1e-12,2
490,3976,13262.012034868863,0.16666666666666666,0.01,0.021435888100000012,6,1e-12,1.0145762044785563e-12,2
491,3982,13406.344374800381,0.16666666666666666,0.01,0.023579476910000015,6,1e-12,1e-12,2
492,3988,13468.897304837432,0.16666666666666666,0.01,0.025937424601000018,6,1e-12,1.0078735158275598e-12,2
493,3994,13471.161219186542,1.0,0.011000000000000001,0.023343682140900015,6,1e-12,1e-12,2
494,4000,13713.440484241564,0.5,0.011000000000000001,0.023343682140900015,6,1e-12,1e-12,2
495,4006,12909.751012023497,0.16666666666666666,0.01,0.025678050354990017,6,1e-12,1.0176220309169556e-12,2
496,4012,12241.653256323489,0.16666666666666666,0.01,0.02824585539048902,6,1e-12,1e-12,2
497,4018,12081.740970286282,0.16666666666666666,0.01,0.031070440929537924,6,1e-12,1.0378351588469723e-12,2
498,4024,11721.811979860093,0.5,0.01,0.031070440929537924,6,1e-12,1e-12,2
499,4030,11536.62050708724,0.6666666666666666,0.011000000000000001,0.027963396836584133,6,1e-12,1.0165467934940853e-12,2
500,4036,11605.18008176522,0.3333333333333333,0.011000000000000001,0.027963396836584133,6,1e-12,1e-12,2
501,4042,11748.606460511231,0.16666666666666666,0.01,0.03075973652024255,6,1e-12,1e-12,2
502,4048,12531.92324179605,0.5,0.01,0.03075973652024255,6,1e-12,1.000080938724829e-12,2
503,4054,13118.237719060298,0.16666666666666666,0.01,0.03383571017226681,6,1e-12,1.0161158044066483e-12,2
504,4060,13628.174519473821,0.5,0.01,0.03383571017226681,6,1e-12,1e-12,2
505,4066,13795.698503886626,0.5,0.01,0.03383571017226681,6,1e-12,1.0052670787158413e-12,2
506,4072,13624.383210724864,0.5,0.01,0.03383571017226681,6,1e-12,1.0558702604680554e-12,2
507,4078,12801.729646730722,0.0,0.01,0.0372192811894935,6,1e-12,1.0468496495471605e-12,2
508,4084,11841.955430451815,0.0,0.01,0.04094120930844285,6,1e-12,1e-12,2
509,4090,11299.92522289646,0.3333333333333333,0.01,0.04094120930844285,6,1e-12,1e-12,2
510,4096,11216.409463805381,0.16666666666666666,0.01,0.04503533023928714,6,1e-12,1.0372655041097595e-12,2
511,4102,10897.573518537285,0.16666666666666666,0.01,0.049538863263215854,6,1e-12,1.0365644053268215e-12,2
512,4108,10561.993082087636,0.5,0.01,0.049538863263215854,6,1e-12,1e-12,2
513,4114,10950.847752107737,0.6666666666666666,0.011000000000000001,0.04458497693689427,6,1e-12,1.1018475171663853e-12,2
514,4120,11384.775397211526,0.16666666666666666,0.01,0.0490434746305837,6,1e-12,1.0579922308827814e-12,2
515,4126,11642.501506278179,0.0,0.01,0.05394782209364207,6,1e-12,1.0470986245671932e-12,2
516,4132,12359.725072631343,0.16666666666666666,0.01,0.05934260430300629,6,1e-12,1.0888400767727673e-12,2
517,4138,12748.750250421386,0.5,0.01,0.05934260430300629,6,1e-12,1e-12,2
518,4144,13121.659450823454,0.5,0.01,0.05934260430300629,6,1e-12,1e-12,2
519,4150,12625.077409527028,0.0,0.01,0.06527686473330692,6,1e-12,1e-12,2
520,4156,12739.516913970865,0.16666666666666666,0.01,0.07180455120663762,6,1e-12,1.0173020915103868e-12,2
521,4162,12692.635035667316,0.5,0.01,0.07180455120663762,6,1e-12,1e-12,2
522,4168,13501.854779251446,0.3333333333333333,0.01,0.07180455120663762,6,1e-12,1e-12,2
523,4174,14003.752515900995,0.5,0.01,0.07180455120663762,6,1e-12,1.010008842944094e-12,2
524,4180,14191.20231762642,0.16666666666666666,0.01,0.07898500632730139,6,1e-12,1.0042524930533571e-12,2
525,4186,14344.464808722116,0.0,0.01,0.08688350696003154,6,1e-12,1e-12,2
526,4192,14414.337434778698,0.16666666666666666,0.01,0.0955718576560347,6,1e-12,1e-12,2
527,4198,15625.932986181706,0.0,0.01,0.10512904342163817,6,1e-12,1.2889422286633439e-12,2
528,4204,16384.51843918424,0.0,0.01,0.115641947763802,6,1e-12,1e-12,2
529,4210,15938.423334862462,0.16666666666666666,0.01,0.12720614254018223,6,1e-12,1e-12,2
530,4216,15063.248806677351,0.6666666666666666,0.011000000000000001,0.11448552828616401,6,1e-12,1e-12,2
531,4222,14415.895795380797,0.16666666666666666,0.01,0.1259340811147804,6,1e-12,1e-12,2
532,4228,13981.85906228576,0.0,0.01,0.13852748922625846,6,1e-12,1.0560175819463988e-12,2
533,4234,13974.311342997316,0.16666666666666666,0.01,0.15238023814888432,6,1e-12,1.1668745691698324e-12,2
